"Category","SubCategory","EndPointUri","Method","Function","Status","Notes","ParameterIn","ParameterName","ParameterReq","ParameterType","ParameterFormat","ParameterEnum","ParameterEnumCount","ParameterDefault","ParameterNullable","ParameterMinimum","ParameterMaximum","ParameterDescription","ParameterItems","ApiTitle","ApiVersion","SchemaVersion","Tag","EndpointFullPath","EndpointCount","MethodCount","ParameterCount","Description"
"Agents","Export Agents","/export/agents","GET",,,,"query","externalId__contains","False","string",,,"0",,,,,"Free-text filter by external ID (Customer ID). Example: ""Tag#1 - monitoring,Performance machine"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","domains","False","string",,,"0",,,,,"Included network domains. Example: ""mybusiness.net,workgroup"".","@{type=string}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","agentPodName__contains","False","string",,,"0",,,,,"Free-text filter by agent pod name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","externalIp__contains","False","string",,,"0",,,,,"Free-text filter by visible IP (supports multiple values). Example: ""205,127.0"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","uuids","False","string",,,"0",,,,,"A list of included UUIDs. Example: ""ff819e70af13be381993075eb0ce5f2f6de05b11,ff819e70af13be381993075eb0ce5f2f6de05c22"".","@{type=string}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","updatedAt__gte","False","string",,,"0",,,,,"Agents updated after or at this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","scanStatus","False","string",,"none,started,aborted,finished","4",,,,,"Scan status. Example: ""none"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","cpuCount__between","False","string",,,"0",,,,,"Possible number of CPU cores (inclusive). Example: ""2-8"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","installerTypesNin","False","string",,,"0",,,,,"Exclude Agents installed with these package types. Example: "".msi"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","filteredSiteIds","False","string",,,"0",,,"100000000000000000",,"List of Site IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","createdAt__gt","False","string",,,"0",,,,,"Agents created after this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","mitigationMode","False","string",,"detect,protect","2",,,,,"Agent mitigation mode policy. Example: ""detect"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","consoleMigrationStatusesNin","False","string",,,"0",,,,,"Migration status nin. Example: ""N/A"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","agentNamespace__contains","False","string",,,"0",,,,,"Free-text filter by agent namespace (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","tagsData","False","string",,,"0",,,,,"Filter agents by their assigned tags. Given in form of a JSON where each key represents a tag key, and each value represents a list of string values to filter by. To filter by unassigned tag values, use __nin suffix in the tag key. Example: ""{""key1"": [""value1_1"", ""value1_2""], ""key2__nin"": [""value2""]}"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","decommissionedAt__gte","False","string",,,"0",,,,,"Agents decommissioned after or at this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","operationalStates","False","string",,,"0",,,,,"Agent operational state","@{type=string}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","liveUpdateId__contains","False","string",,,"0",,,,,"Free-text filter by live update ID (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","cpuCount__lt","False","integer",,,"0",,,,,"Number of CPUs (less than)",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","createdAt__between","False","string",,,"0",,,,,"Date range for creation time (format: <from_timestamp>-<to_timestamp>, inclusive). Example: ""1514978890136-1514978650130"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","missingPermissions","False","string",,,"0",,,,,"Included missing permissions. Example: ""user_action_needed_bluetooth_per,user_action_needed_fda_helper"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","groupIds","False","string",,,"0",,,"100000000000000000",,"List of Group IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","uuid","False","string",,,"0",,,,,"Agent's universally unique identifier. Example: ""ff819e70af13be381993075eb0ce5f2f6de05be2"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","cloudProvider","False","string",,,"0",,,,,"Agents from which cloud provider","@{type=string}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","computerName","False","string",,,"0",,,,,"Computer name. Example: ""My Office Desktop"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","registeredAt__lte","False","string",,,"0",,,,,"Agents registered before or at this time. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","threatCreatedAt__gt","False","string",,,"0",,,,,"Agents with threats reported after this time. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","networkStatuses","False","string",,,"0",,,,,"Included network statuses. Example: ""connected,connecting"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","scanStatusesNin","False","string",,,"0",,,,,"Not included scan statuses. Example: ""started,aborted"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","cloudProviderNin","False","string",,,"0",,,,,"Exclude Agents from these cloud provider","@{type=string}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","networkInterfaceInet__contains","False","string",,,"0",,,,,"Free-text filter by local IP (supports multiple values). Example: ""192,10.0.0"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","updatedAt__lt","False","string",,,"0",,,,,"Agents updated before this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","createdAt__gte","False","string",,,"0",,,,,"Agents created after or at this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","decommissionedAt__between","False","string",,,"0",,,,,"Date range for decommission time (format: <from_timestamp>-<to_timestamp>, inclusive). Example: ""1514978890136-1514978650130"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","isPendingUninstall","False","boolean",,,"0",,,,,"Include only Agents with pending uninstall requests",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","encryptedApplications","False","boolean",,,"0",,,,,"Disk encryption status",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","threatCreatedAt__between","False","string",,,"0",,,,,"Agents with threats reported in a date range (format: <from_timestamp>-<to_timestamp>, inclusive). Example: ""1514978764288-1514978999999"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","lastActiveDate__lte","False","string",,,"0",,,,,"Agents last active before or at this time. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","osTypesNin","False","string",,,"0",,,,,"Not included OS types. Example: ""windows"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","lastSuccessfulScanDate__between","False","string",,,"0",,,,,"Date range for last successful full disk scan(format: <from_timestamp>-<to_timestamp>, inclusive). Example: ""1514978764288-1514978999999"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","agentVersion__gte","False","string",,,"0",,,,,"Agents versions greater than or equal to given version. Example: ""2.5.1.1320"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","totalMemory__gte","False","integer",,,"0",,,,,"Memory size (MB, more than or equal)",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","remoteOpsForensicsSupported","False","boolean",,,"0",,,,,"Include only agents that has Remote Ops Forensicsfeature supported",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","decommissionedAt__lt","False","string",,,"0",,,,,"Agents decommissioned before this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","activeThreats","False","integer",,,"0",,,,,"Include Agents with this amount of active threats. Example: ""3"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","agentVersions","False","string",,,"0",,,,,"Agent versions to include. Example: ""2.0.0.0,2.1.5.144"".","@{type=string}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","createdAt__lt","False","string",,,"0",,,,,"Agents created before this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","adQuery__contains","False","string",,,"0",,,,,"Free-text filter by Active Directory string (supports multiple values). Example: ""DC=sentinelone"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","machineTypes","False","string",,,"0",,,,,"Included machine types. Example: ""laptop,desktop"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","lastSuccessfulScanDate__lt","False","string",,,"0",,,,,"Agents last successful full disk scan before this time. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","cloudImage__contains","False","string",,,"0",,,,,"Free-text filter by cloud image (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","registeredAt__between","False","string",,,"0",,,,,"Date range for first registration time (format: <from_timestamp>-<to_timestamp>, inclusive). Example: ""1514978764288-1514978999999"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","userActionsNeededNin","False","string",,,"0",,,,,"Excluded pending user actions. Example: ""reboot_needed,upgrade_needed"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","hasLocalConfiguration","False","boolean",,,"0",,,,,"Agent has a local configuration set",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","coreCount__lte","False","integer",,,"0",,,,,"CPU cores (less than or equal)",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","migrationStatus","False","string",,"N/A,Pending,Migrated,Failed","4",,,,,"Migration status. Example: ""N/A"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","adUserName__contains","False","string",,,"0",,,,,"Free-text filter by Active Directory username string (supports multiple values). Example: ""DC=sentinelone"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Export Agents","/export/agents","GET",,,,"query","networkInterfacePhysical__contains","False","string",,,"0",,,,,"Free-text filter by MAC address (supports multiple values). Example: ""aa:0f,:41:"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 50000 items (each datum is an item)."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","accountIds","False","string",,,"0",,,"100000000000000000",,"List of Account IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","groupIds","False","string",,,"0",,,"100000000000000000",,"List of Group IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","sortBy","False","string",,"key,value,description,updatedAt,createdBy,updatedBy,scopePath","7",,"True",,,"The column to sort the results by. Example: ""id"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","includeChildren","False","boolean",,,"0","False",,,,"Return tags from children scope levels",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","siteIds","False","string",,,"0",,,"100000000000000000",,"List of Site IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","ids","False","string",,,"0",,,"100000000000000000",,"List of tag IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","key__contains","False","string",,,"0",,,,,"Free-text filter by tag key. Example: ""server"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","value","False","string",,,"0",,,,,"Tag value",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","sortOrder","False","string",,"asc,desc","2",,"True",,,"Sort direction. Example: ""asc"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","skipCount","False","boolean",,,"0",,"True",,,"If true, total number of items will not be calculated, which speeds up execution time.",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","key","False","string",,,"0",,,,,"Tag key",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","cursor","False","string",,,"0",,"True",,,"Cursor position returned by the last request. Use to iterate over more than 1000 items. Example: ""YWdlbnRfaWQ6NTgwMjkzODE="".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","query","False","string",,,"0",,,,,"Free text search on fields key, value, description",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","countOnly","False","boolean",,,"0","False",,,,"If true, only total number of items will be returned, without any of the actual objects.",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","description","False","string",,,"0",,,,,"Tag description",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","value__contains","False","string",,,"0",,,,,"Free-text filter by tag value. Example: ""server"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","skip","False","integer",,,"0",,"True","0","1000","Skip first number of items (0-1000). To iterate over more than 1000 items,  use ""cursor"". Example: ""150"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","includeParents","False","boolean",,,"0","False",,,,"Return tags from parent scope levels",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Get the endpoint tags that match the filters.","/agents/tags","GET",,,,"query","limit","False","integer",,,"0","10",,"1","1000","Limit number of returned items (1-1000). Example: ""10"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/agents/tags","451",,"4520","Get endpoint Tags."
"Agents","Export Agents - Light","/export/agents-light","GET",,,,"query","mitigationModeSuspicious","False","string",,"detect,protect","2",,,,,"Mitigation mode policy for suspicious activity. Example: ""detect"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents-light","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 300000 items (each datum is an item)."
"Agents","Export Agents - Light","/export/agents-light","GET",,,,"query","computerName__like","False","string",,,"0",,,,,"Match computer name partially (substring). Example: ""Lab1"".",,"S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents-light","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 300000 items (each datum is an item)."
"Agents","Export Agents - Light","/export/agents-light","GET",,,,"query","consoleMigrationStatuses","False","string",,,"0",,,,,"Migration status in. Example: ""N/A"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents-light","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 300000 items (each datum is an item)."
"Agents","Export Agents - Light","/export/agents-light","GET",,,,"query","accountIds","False","string",,,"0",,,"100000000000000000",,"List of Account IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents-light","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 300000 items (each datum is an item)."
"Agents","Export Agents - Light","/export/agents-light","GET",,,,"query","locationIdsNin","False","string",,,"0",,,"100000000000000000",,"Do not include only Agents reporting these locations. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Agents","/web/api/v2.1/export/agents-light","451",,"4520","Export Agent data to a CSV, for Agents that match the filter. This command exports up to 300000 items (each datum is an item)."
